Date,pm25_daily_mean,pm25_daily_mean_interpolated,was_interpolated,high_pm25_day,year,month,season,temperature_2m_mean,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,shortwave_radiation_sum,cloud_cover_mean,wind_gusts_10m_max,et0_fao_evapotranspiration,wind_direction_sin,wind_direction_cos
2022-02-14,4.772,4.772,False,0,2022,2,Winter,6.1,88.0,4.3,4.4,18.7,278.0,995.8,2.54,82.0,41.4,0.5,-0.9902680687415704,0.13917310096006547
2022-02-15,8.877708333333333,8.877708333333333,False,0,2022,2,Winter,6.1,82.0,3.2,4.6,18.4,227.0,1001.7,4.24,86.0,50.4,0.83,-0.7313537016191705,-0.6819983600624986
2022-02-16,7.578708333333334,7.578708333333334,False,0,2022,2,Winter,10.6,82.0,7.7,10.4,32.1,243.0,989.6,1.3,89.0,90.7,1.07,-0.8910065241883678,-0.4539904997395469
2022-02-17,6.941791666666667,6.941791666666667,False,0,2022,2,Winter,6.0,78.0,2.4,2.7,24.4,262.0,1003.5,4.18,74.0,71.3,1.05,-0.9902680687415703,-0.13917310096006583
2022-02-18,5.257541666666667,5.257541666666667,False,0,2022,2,Winter,5.4,81.0,2.3,15.3,28.4,244.0,990.5,3.75,88.0,95.0,0.94,-0.8987940462991668,-0.43837114678907774
2022-02-19,6.606750000000001,6.606750000000001,False,0,2022,2,Winter,2.9,87.0,0.9,8.0,17.5,241.0,1005.3,2.4,88.0,64.4,0.5,-0.874619707139396,-0.48480962024633684
2022-02-20,5.686958333333333,5.686958333333333,False,0,2022,2,Winter,8.2,85.0,5.9,27.8,31.7,240.0,996.0,0.55,94.0,89.6,0.76,-0.8660254037844384,-0.5000000000000004
2022-02-21,13.857999999999999,13.857999999999999,False,0,2022,2,Winter,6.2,75.0,2.1,3.5,31.2,278.0,1005.2,5.33,69.0,86.4,1.37,-0.9902680687415704,0.13917310096006547
2022-02-22,7.880375,7.880375,False,0,2022,2,Winter,8.0,78.0,4.4,2.6,22.9,252.0,1014.7,6.05,61.0,67.7,1.2,-0.9510565162951535,-0.30901699437494756
2022-02-23,6.127208333333333,6.127208333333333,False,0,2022,2,Winter,7.4,76.0,3.5,3.1,24.0,216.0,1015.4,3.78,66.0,58.7,1.22,-0.587785252292473,-0.8090169943749476
2022-02-24,5.110083333333333,5.110083333333333,False,0,2022,2,Winter,4.1,78.0,0.7,10.3,20.7,251.0,1006.9,6.11,83.0,62.6,0.92,-0.9455185755993168,-0.32556815445715664
2022-02-25,10.21825,10.21825,False,0,2022,2,Winter,5.4,79.0,2.0,3.4,17.3,277.0,1022.8,8.52,51.0,62.6,1.2,-0.992546151641322,0.12186934340514768
2022-02-26,14.570625,14.570625,False,0,2022,2,Winter,5.8,76.0,1.6,0.0,17.2,170.0,1026.5,7.8,69.0,52.9,1.33,0.17364817766693028,-0.984807753012208
2022-02-27,9.390708333333334,9.390708333333334,False,0,2022,2,Winter,5.7,65.0,-0.3,0.0,17.0,150.0,1021.9,10.91,3.0,37.8,1.77,0.49999999999999994,-0.8660254037844387
2022-02-28,9.416727272727274,9.416727272727274,False,0,2022,2,Winter,7.7,86.0,5.4,13.1,16.5,187.0,1020.5,1.3,99.0,42.5,0.61,-0.12186934340514731,-0.9925461516413221
2022-03-01,9.59325,9.59325,False,0,2022,3,Spring,5.2,80.0,1.9,0.0,11.7,56.0,1028.3,11.13,64.0,34.2,1.34,0.8290375725550417,0.5591929034707468
2022-03-02,13.006124999999999,13.006124999999999,False,0,2022,3,Spring,6.5,85.0,4.1,1.5,19.3,101.0,1020.5,1.94,100.0,39.6,0.65,0.981627183447664,-0.1908089953765448
2022-03-03,35.30579166666667,35.30579166666667,False,1,2022,3,Spring,7.2,85.0,4.7,9.2,8.3,116.0,1014.6,1.13,100.0,27.0,0.51,0.8987940462991669,-0.4383711467890775
2022-03-04,5.622083333333333,5.622083333333333,False,0,2022,3,Spring,6.0,84.0,3.4,7.2,10.8,310.0,1020.0,6.09,80.0,30.2,0.88,-0.7660444431189781,0.6427876096865393
2022-03-05,5.9906250000000005,5.9906250000000005,False,0,2022,3,Spring,3.7,75.0,-0.6,0.4,14.2,11.0,1027.6,10.63,24.0,50.0,1.46,0.1908089953765448,0.981627183447664
2022-03-06,7.553,7.553,False,0,2022,3,Spring,4.2,76.0,-0.1,0.0,10.6,51.0,1031.8,10.97,28.0,37.1,1.35,0.7771459614569709,0.6293203910498375
2022-03-07,10.001125,10.001125,False,0,2022,3,Spring,2.7,78.0,-1.1,0.0,12.7,102.0,1026.0,7.02,37.0,34.6,1.07,0.9781476007338057,-0.20791169081775934
2022-03-08,22.260375,22.260375,False,1,2022,3,Spring,5.4,66.0,-0.5,0.0,19.8,134.0,1012.9,12.25,36.0,47.9,1.94,0.7193398003386511,-0.6946583704589974
2022-03-09,10.552375,10.552375,False,0,2022,3,Spring,9.2,72.0,4.3,0.0,23.1,169.0,1012.1,8.78,90.0,60.5,1.86,0.19080899537654497,-0.981627183447664
2022-03-10,7.945208333333333,7.945208333333333,False,0,2022,3,Spring,10.7,73.0,6.0,0.5,21.3,164.0,1012.9,8.01,81.0,57.6,1.77,0.2756373558169992,-0.9612616959383189
2022-03-11,10.917916666666665,10.917916666666665,False,0,2022,3,Spring,10.2,80.0,6.9,4.7,22.3,142.0,1001.8,4.81,90.0,59.4,1.22,0.6156614753256584,-0.7880107536067219
2022-03-12,5.965083333333333,5.965083333333333,False,0,2022,3,Spring,8.9,73.0,4.1,4.6,22.5,167.0,1003.2,10.2,86.0,55.4,1.92,0.2249510543438652,-0.9743700647852351
2022-03-13,6.087,6.087,False,0,2022,3,Spring,9.4,72.0,4.4,5.0,23.3,158.0,1003.2,10.19,94.0,58.3,2.0,0.37460659341591224,-0.9271838545667873
2022-03-14,6.519291666666667,6.519291666666667,False,0,2022,3,Spring,6.6,77.0,2.4,0.4,11.2,213.0,1020.3,12.59,38.0,43.6,1.73,-0.5446390350150271,-0.838670567945424
2022-03-15,9.328833333333334,9.328833333333334,False,0,2022,3,Spring,7.1,75.0,2.8,0.0,10.6,168.0,1020.8,10.16,61.0,35.3,1.57,0.20791169081775931,-0.9781476007338057
2022-03-16,15.647708333333334,15.647708333333334,False,1,2022,3,Spring,7.6,88.0,5.6,5.6,9.6,269.0,1018.7,5.93,90.0,32.8,0.92,-0.9998476951563913,-0.017452406437283498
2022-03-17,8.016875,8.016875,False,0,2022,3,Spring,6.2,85.0,3.7,0.4,12.6,223.0,1028.3,7.62,32.0,42.5,1.08,-0.6819983600624984,-0.7313537016191706
2022-03-18,13.951500000000001,13.951500000000001,False,0,2022,3,Spring,8.4,82.0,5.1,0.0,7.2,135.0,1041.7,12.61,45.0,31.7,1.8,0.7071067811865476,-0.7071067811865475
2022-03-19,12.030375,12.030375,False,0,2022,3,Spring,9.2,67.0,3.1,0.0,19.8,93.0,1039.2,15.31,1.0,53.6,2.64,0.9986295347545738,-0.05233595624294384
2022-03-20,22.536541666666665,22.536541666666665,False,1,2022,3,Spring,6.6,69.0,1.0,0.0,13.0,94.0,1029.8,14.58,13.0,52.2,2.02,0.9975640502598242,-0.06975647374412533
2022-03-21,33.42579166666667,33.42579166666667,False,1,2022,3,Spring,6.1,72.0,1.1,0.2,6.9,132.0,1027.5,11.25,38.0,24.8,1.61,0.7431448254773942,-0.6691306063588582
2022-03-22,32.60245833333333,32.60245833333333,False,1,2022,3,Spring,11.3,71.0,6.0,0.9,11.5,108.0,1028.3,14.16,39.0,34.6,2.34,0.9510565162951536,-0.30901699437494734
2022-03-23,36.478125,36.478125,False,1,2022,3,Spring,11.3,70.0,5.5,0.0,8.3,117.0,1029.9,15.0,17.0,26.3,2.43,0.8910065241883679,-0.4539904997395467
2022-03-24,35.24691666666667,35.24691666666667,False,1,2022,3,Spring,10.7,69.0,4.9,0.0,4.7,344.0,1030.3,15.24,16.0,19.1,2.27,-0.27563735581699894,0.9612616959383189
2022-03-25,29.246458333333333,29.246458333333333,False,1,2022,3,Spring,11.1,63.0,3.8,0.0,4.8,112.0,1032.3,15.61,22.0,16.9,2.41,0.9271838545667874,-0.37460659341591207
2022-03-26,26.293333333333333,26.293333333333333,False,1,2022,3,Spring,10.9,71.0,5.4,0.0,7.5,67.0,1034.2,14.15,31.0,25.9,2.39,0.9205048534524404,0.3907311284892737
2022-03-27,12.269083333333334,12.269083333333334,False,0,2022,3,Spring,9.6,80.0,6.1,0.0,7.7,75.0,1032.8,11.89,41.0,22.7,1.83,0.9659258262890683,0.25881904510252074
2022-03-28,19.137333333333334,19.137333333333334,False,1,2022,3,Spring,10.1,78.0,6.1,0.0,4.8,144.0,1023.1,12.67,65.0,16.9,1.78,0.5877852522924732,-0.8090169943749473
2022-03-29,30.419708333333332,30.419708333333332,False,1,2022,3,Spring,8.8,80.0,5.4,2.0,6.9,64.0,1013.6,12.34,47.0,23.4,1.75,0.898794046299167,0.43837114678907746
2022-03-30,12.961045454545456,12.961045454545456,False,0,2022,3,Spring,4.7,85.0,2.4,1.8,12.8,47.0,1009.1,4.1,96.0,42.1,0.73,0.7313537016191705,0.6819983600624985
2022-03-31,3.5354,3.5354,False,0,2022,3,Spring,2.8,69.0,-2.7,0.1,17.2,17.0,1014.4,15.27,25.0,51.1,1.82,0.29237170472273677,0.9563047559630354
2022-04-08,5.946375,5.946375,False,0,2022,4,Spring,4.6,75.0,0.0,1.5,8.0,306.0,1001.2,18.21,35.0,34.6,2.17,-0.8090169943749476,0.5877852522924729
2022-04-09,7.595375,7.595375,False,0,2022,4,Spring,4.1,73.0,-0.5,1.4,14.1,288.0,1014.7,17.37,49.0,43.2,2.0,-0.9510565162951536,0.30901699437494723
2022-04-10,9.074375,9.074375,False,0,2022,4,Spring,5.3,72.0,0.0,0.0,7.3,151.0,1018.1,13.67,92.0,26.3,1.97,0.48480962024633717,-0.8746197071393957
2022-04-11,9.903708333333332,9.903708333333332,False,0,2022,4,Spring,10.0,59.0,2.3,4.0,18.1,105.0,1009.9,15.7,100.0,55.8,2.96,0.9659258262890683,-0.25881904510252085
2022-04-12,22.11691666666667,22.11691666666667,False,1,2022,4,Spring,11.5,82.0,8.5,3.4,13.5,122.0,1004.6,7.91,99.0,39.2,1.47,0.8480480961564261,-0.5299192642332048
2022-04-13,11.276625000000001,11.276625000000001,False,0,2022,4,Spring,11.3,85.0,8.7,1.8,9.5,257.0,1013.3,12.3,68.0,32.8,1.79,-0.9743700647852351,-0.22495105434386525
2022-04-14,11.142874999999998,11.142874999999998,False,0,2022,4,Spring,10.3,83.0,7.3,0.0,5.4,162.0,1021.4,13.04,84.0,23.0,1.96,0.3090169943749475,-0.9510565162951535
2022-04-15,10.493375,10.493375,False,0,2022,4,Spring,13.5,76.0,9.0,0.0,10.0,169.0,1025.3,13.81,87.0,33.5,2.39,0.19080899537654497,-0.981627183447664
2022-04-16,15.320416666666667,15.320416666666667,False,1,2022,4,Spring,13.7,78.0,9.5,0.0,11.7,174.0,1028.0,15.94,87.0,38.5,2.77,0.10452846326765373,-0.9945218953682733
2022-04-17,12.97175,12.97175,False,0,2022,4,Spring,14.3,65.0,7.5,0.3,14.7,164.0,1020.7,19.02,98.0,42.5,3.57,0.2756373558169992,-0.9612616959383189
2022-04-18,4.671833333333333,4.671833333333333,False,0,2022,4,Spring,10.5,76.0,6.2,3.0,9.4,244.0,1016.2,13.81,82.0,28.1,2.05,-0.8987940462991668,-0.43837114678907774
2022-04-19,8.165291666666667,8.165291666666667,False,0,2022,4,Spring,9.5,69.0,3.7,0.1,4.9,49.0,1018.5,17.88,55.0,24.5,2.58,0.754709580222772,0.6560590289905073
2022-04-20,9.462541666666667,9.462541666666667,False,0,2022,4,Spring,10.8,65.0,4.2,0.0,12.6,71.0,1018.8,19.61,60.0,33.5,3.17,0.9455185755993167,0.32556815445715676
2022-04-21,12.245304347826087,12.245304347826087,False,0,2022,4,Spring,11.1,61.0,3.7,0.0,18.7,71.0,1015.4,21.21,68.0,42.5,3.7,0.9455185755993167,0.32556815445715676
2022-04-22,11.614583333333334,11.614583333333334,False,0,2022,4,Spring,10.7,68.0,4.5,0.0,23.8,61.0,1012.4,19.57,69.0,67.7,3.36,0.8746197071393957,0.4848096202463371
2022-04-23,15.079625,15.079625,False,1,2022,4,Spring,10.8,71.0,5.6,0.4,27.3,57.0,1009.3,17.79,52.0,64.1,2.95,0.838670567945424,0.5446390350150271
2022-04-24,9.269875,9.269875,False,0,2022,4,Spring,10.5,68.0,4.3,0.0,21.0,55.0,1012.8,19.12,37.0,52.2,3.16,0.8191520442889918,0.5735764363510462
2022-04-25,10.063916666666666,10.063916666666666,False,0,2022,4,Spring,8.8,71.0,3.4,0.4,11.6,61.0,1018.2,13.26,67.0,34.6,2.19,0.8746197071393957,0.4848096202463371
2022-04-26,9.1,9.1,False,0,2022,4,Spring,9.5,71.0,4.1,0.0,10.4,57.0,1023.5,15.3,75.0,35.3,2.45,0.838670567945424,0.5446390350150271
2022-04-27,9.473374999999999,9.473374999999999,False,0,2022,4,Spring,8.2,65.0,1.7,0.0,9.6,62.0,1029.4,16.61,77.0,27.4,2.5,0.8829475928589269,0.46947156278589086
2022-04-28,12.812666666666667,12.812666666666667,False,0,2022,4,Spring,7.8,68.0,2.2,0.4,8.6,70.0,1033.1,11.25,90.0,24.1,1.82,0.9396926207859083,0.3420201433256688
2022-04-29,15.589708333333334,15.589708333333334,False,1,2022,4,Spring,9.3,68.0,2.9,0.0,7.0,67.0,1032.9,21.81,32.0,23.4,3.21,0.9205048534524404,0.3907311284892737
2022-04-30,14.354625,14.354625,False,0,2022,4,Spring,9.9,72.0,4.5,1.1,6.6,237.0,1029.4,18.57,71.0,30.2,2.82,-0.838670567945424,-0.544639035015027
2022-05-01,10.637833333333333,10.637833333333333,False,0,2022,5,Spring,11.1,80.0,7.7,2.4,7.9,187.0,1022.0,7.82,98.0,22.0,1.4,-0.12186934340514731,-0.9925461516413221
2022-05-02,17.665208333333336,17.665208333333336,False,1,2022,5,Spring,12.1,80.0,8.6,0.5,5.3,44.0,1021.5,11.17,75.0,23.4,1.89,0.6946583704589973,0.7193398003386512
2022-05-03,11.656916666666667,11.656916666666667,False,0,2022,5,Spring,11.2,79.0,7.5,2.8,6.8,132.0,1021.6,10.01,100.0,22.3,1.68,0.7431448254773942,-0.6691306063588582
2022-05-04,8.695041666666667,8.695041666666667,False,0,2022,5,Spring,11.2,86.0,8.9,5.9,13.6,264.0,1018.2,7.75,90.0,40.3,1.29,-0.9945218953682734,-0.10452846326765336
2022-05-05,5.339166666666666,5.339166666666666,False,0,2022,5,Spring,12.5,78.0,8.6,0.0,8.8,280.0,1023.4,16.6,71.0,31.3,2.58,-0.9848077530122081,0.17364817766692997
2022-05-06,6.097708333333333,6.097708333333333,False,0,2022,5,Spring,12.6,85.0,10.0,6.0,11.2,234.0,1023.6,9.97,99.0,37.4,1.75,-0.8090169943749473,-0.5877852522924732
2022-05-07,8.560333333333334,8.560333333333334,False,0,2022,5,Spring,12.2,78.0,8.2,0.1,7.8,41.0,1027.0,17.37,65.0,35.3,2.84,0.6560590289905073,0.754709580222772
2022-05-08,10.160083333333334,10.160083333333334,False,0,2022,5,Spring,13.0,74.0,8.2,0.0,9.7,139.0,1028.6,18.94,94.0,29.9,2.97,0.6560590289905073,-0.754709580222772
2022-05-09,7.060791666666667,7.060791666666667,False,0,2022,5,Spring,14.5,65.0,7.8,0.0,18.4,185.0,1019.9,13.56,100.0,52.2,3.24,-0.08715574274765794,-0.9961946980917455
2022-05-10,5.472708333333333,5.472708333333333,False,0,2022,5,Spring,14.5,65.0,7.6,2.3,22.2,231.0,1010.9,21.18,73.0,52.6,3.93,-0.7771459614569706,-0.6293203910498378
2022-05-11,4.9046666666666665,4.9046666666666665,False,0,2022,5,Spring,11.7,76.0,7.5,7.5,16.8,236.0,1007.2,11.92,62.0,48.6,2.12,-0.8290375725550418,-0.5591929034707466
2022-05-12,5.073791666666667,5.073791666666667,False,0,2022,5,Spring,11.2,71.0,5.7,2.2,16.7,246.0,1015.2,14.1,76.0,43.2,2.59,-0.913545457642601,-0.4067366430758001
2022-05-13,9.788708333333334,9.788708333333334,False,0,2022,5,Spring,13.6,68.0,7.4,0.5,19.5,244.0,1016.0,21.06,96.0,54.0,3.69,-0.8987940462991668,-0.43837114678907774
2022-05-14,13.124958333333334,13.124958333333334,False,0,2022,5,Spring,14.1,76.0,9.6,0.1,6.2,203.0,1019.9,21.54,61.0,20.2,3.45,-0.39073112848927355,-0.9205048534524404
2022-05-15,12.715166666666667,12.715166666666667,False,0,2022,5,Spring,16.4,69.0,10.4,0.5,15.9,110.0,1015.6,17.27,97.0,48.6,3.52,0.9396926207859084,-0.3420201433256687
2022-05-16,8.444333333333333,8.444333333333333,False,0,2022,5,Spring,15.5,83.0,12.5,12.6,14.2,129.0,1011.9,15.89,92.0,44.3,2.7,0.777145961456971,-0.6293203910498373
2022-05-17,6.737909090909091,6.737909090909091,False,0,2022,5,Spring,16.5,74.0,11.5,2.0,17.2,175.0,1014.7,19.71,67.0,52.9,3.75,0.0871557427476582,-0.9961946980917455
2022-05-18,6.269791666666666,6.269791666666666,False,0,2022,5,Spring,15.1,70.0,9.3,2.9,17.5,190.0,1016.4,19.74,75.0,45.7,3.66,-0.17364817766693047,-0.984807753012208
2022-05-19,5.3105,5.3105,False,0,2022,5,Spring,13.6,74.0,8.7,0.5,8.8,226.0,1017.3,18.43,82.0,32.0,3.06,-0.7193398003386512,-0.6946583704589973
2022-05-20,6.726666666666667,6.726666666666667,False,0,2022,5,Spring,12.6,76.0,8.4,11.7,11.7,219.0,1015.8,12.62,87.0,41.0,2.16,-0.6293203910498376,-0.7771459614569708
2022-05-21,6.573291666666666,6.573291666666666,False,0,2022,5,Spring,13.0,75.0,8.4,0.4,12.3,247.0,1018.5,12.82,91.0,33.1,2.34,-0.9205048534524403,-0.3907311284892738
2022-05-22,4.309166666666667,4.309166666666667,False,0,2022,5,Spring,14.6,77.0,10.4,1.6,14.4,200.0,1011.5,13.15,97.0,39.6,2.58,-0.34202014332566866,-0.9396926207859084
2022-05-23,3.8265833333333337,3.8265833333333337,False,0,2022,5,Spring,12.4,80.0,8.8,1.4,10.7,258.0,1002.2,14.61,94.0,33.1,2.32,-0.9781476007338056,-0.2079116908177598
2022-05-24,3.245791666666667,3.245791666666667,False,0,2022,5,Spring,11.4,76.0,7.0,1.2,15.1,275.0,1004.3,21.62,60.0,47.5,2.94,-0.9961946980917455,0.08715574274765789
2022-05-25,3.5997083333333335,3.5997083333333335,False,0,2022,5,Spring,12.8,75.0,8.5,1.9,20.2,243.0,1009.1,10.12,91.0,60.1,2.15,-0.8910065241883678,-0.4539904997395469
2022-05-26,4.523333333333333,4.523333333333333,False,0,2022,5,Spring,13.5,79.0,9.8,3.7,18.8,251.0,1017.3,8.09,78.0,58.0,1.76,-0.9455185755993168,-0.32556815445715664
2022-05-27,7.695583333333334,7.695583333333334,False,0,2022,5,Spring,11.5,67.0,5.4,1.0,19.8,286.0,1024.5,13.83,89.0,50.4,2.69,-0.9612616959383188,0.2756373558169994
2022-05-28,5.092291666666667,5.092291666666667,False,0,2022,5,Spring,11.8,72.0,6.6,0.5,9.3,324.0,1026.0,20.09,53.0,32.0,3.14,-0.5877852522924734,0.8090169943749473
2022-05-29,4.157791666666667,4.157791666666667,False,0,2022,5,Spring,11.0,66.0,4.7,0.8,7.3,41.0,1020.9,20.3,76.0,27.4,3.07,0.6560590289905073,0.754709580222772
2022-05-30,5.396041666666666,5.396041666666666,False,0,2022,5,Spring,9.6,80.0,6.2,1.5,9.6,236.0,1012.5,10.93,97.0,29.9,1.66,-0.8290375725550418,-0.5591929034707466
2022-05-31,5.973041666666667,5.973041666666667,False,0,2022,5,Spring,10.6,79.0,7.0,7.2,8.9,280.0,1011.4,17.91,81.0,38.2,2.54,-0.9848077530122081,0.17364817766692997
2022-06-01,6.8709999999999996,6.8709999999999996,False,0,2022,6,Summer,11.7,76.0,7.2,0.6,5.4,286.0,1016.7,21.88,43.0,20.9,3.26,-0.9612616959383188,0.2756373558169994
2022-06-02,8.984791666666666,8.984791666666666,False,0,2022,6,Summer,13.4,70.0,7.3,0.2,6.0,154.0,1019.9,20.03,79.0,22.7,3.45,0.4383711467890773,-0.898794046299167
2022-06-03,9.114666666666666,9.114666666666666,False,0,2022,6,Summer,14.4,69.0,8.6,0.9,16.2,70.0,1020.1,19.82,63.0,41.4,3.58,0.9396926207859083,0.3420201433256688
2022-06-04,8.137875,8.137875,False,0,2022,6,Summer,12.5,71.0,7.3,0.0,20.9,68.0,1023.7,23.17,83.0,49.0,3.6,0.9271838545667874,0.37460659341591196
2022-06-05,7.892166666666667,7.892166666666667,False,0,2022,6,Summer,11.0,82.0,8.1,7.4,14.1,60.0,1018.5,6.29,100.0,33.8,1.37,0.8660254037844386,0.5000000000000001
2022-06-06,7.020458333333334,7.020458333333334,False,0,2022,6,Summer,12.0,84.0,9.3,1.8,5.7,331.0,1015.0,10.21,100.0,21.2,1.74,-0.4848096202463369,0.8746197071393959
2022-06-07,10.495291666666667,10.495291666666667,False,0,2022,6,Summer,15.0,78.0,10.7,2.7,5.4,148.0,1010.9,20.12,87.0,22.0,3.4,0.5299192642332049,-0.848048096156426
2022-06-08,4.373083333333333,4.373083333333333,False,0,2022,6,Summer,15.2,81.0,11.8,15.9,15.0,232.0,1003.4,18.57,65.0,42.8,2.91,-0.7880107536067221,-0.6156614753256581
2022-06-09,7.112791666666666,7.112791666666666,False,0,2022,6,Summer,14.2,78.0,10.4,1.1,14.7,209.0,1011.8,12.75,77.0,39.2,2.32,-0.48480962024633695,-0.8746197071393959
2022-06-10,9.589333333333334,9.589333333333334,False,0,2022,6,Summer,16.0,68.0,9.7,0.1,20.4,217.0,1014.5,24.06,41.0,52.9,4.41,-0.6018150231520484,-0.7986355100472928
2022-06-11,7.519666666666667,7.519666666666667,False,0,2022,6,Summer,15.3,68.0,9.1,0.7,22.6,229.0,1017.5,23.71,26.0,56.5,4.19,-0.754709580222772,-0.6560590289905073
2022-06-12,6.757124999999999,6.757124999999999,False,0,2022,6,Summer,13.7,71.0,8.3,1.8,20.7,266.0,1021.8,19.32,61.0,54.7,3.32,-0.9975640502598242,-0.06975647374412558
2022-06-13,5.119916666666667,5.119916666666667,False,0,2022,6,Summer,13.2,72.0,8.1,0.9,12.9,282.0,1024.1,14.54,88.0,33.1,2.59,-0.9781476007338056,0.20791169081775943
2022-06-14,6.3797500000000005,6.3797500000000005,False,0,2022,6,Summer,13.9,68.0,7.7,0.0,5.1,312.0,1021.4,22.48,48.0,22.7,3.59,-0.7431448254773946,0.6691306063588578
2022-06-15,8.789291666666665,8.789291666666665,False,0,2022,6,Summer,14.9,75.0,10.0,0.0,6.7,316.0,1019.0,17.82,78.0,22.3,3.16,-0.6946583704589976,0.7193398003386509
2022-06-16,6.737416666666667,6.737416666666667,False,0,2022,6,Summer,17.1,67.0,10.5,0.0,5.1,204.0,1021.4,26.61,79.0,20.9,4.65,-0.4067366430758002,-0.9135454576426009
2022-06-17,7.083416666666667,7.083416666666667,False,0,2022,6,Summer,20.1,62.0,12.2,0.1,14.2,239.0,1017.6,25.17,90.0,45.4,5.24,-0.8571673007021121,-0.5150380749100545
2022-06-18,7.309375,7.309375,False,0,2022,6,Summer,14.3,67.0,8.1,0.4,11.6,302.0,1019.9,16.74,86.0,37.8,3.05,-0.8480480961564262,0.5299192642332047
2022-06-19,7.6504166666666675,7.6504166666666675,False,0,2022,6,Summer,13.7,70.0,8.0,0.5,11.5,314.0,1016.3,15.71,85.0,39.2,2.88,-0.7193398003386512,0.6946583704589973
2022-06-20,5.208291666666667,5.208291666666667,False,0,2022,6,Summer,14.3,68.0,8.0,0.0,8.6,338.0,1019.7,27.31,48.0,28.8,4.36,-0.37460659341591235,0.9271838545667873
2022-06-21,6.705958333333334,6.705958333333334,False,0,2022,6,Summer,16.1,68.0,9.7,0.0,6.5,283.0,1015.0,27.81,43.0,28.1,4.76,-0.9743700647852352,0.22495105434386492
2022-06-22,5.569041666666667,5.569041666666667,False,0,2022,6,Summer,17.2,76.0,12.5,0.0,6.3,303.0,1014.5,26.14,44.0,32.0,4.47,-0.8386705679454243,0.5446390350150266
2022-06-23,7.5295,7.5295,False,0,2022,6,Summer,19.1,70.0,12.9,4.2,6.8,170.0,1009.5,23.34,34.0,34.6,4.55,0.17364817766693028,-0.984807753012208
2022-06-24,10.176,10.176,False,0,2022,6,Summer,18.0,74.0,13.2,1.2,12.9,177.0,1001.5,19.54,83.0,44.6,3.76,0.05233595624294381,-0.9986295347545738
2022-06-25,4.443833333333333,4.443833333333333,False,0,2022,6,Summer,15.9,59.0,7.6,1.3,22.8,184.0,1003.0,26.0,29.0,58.3,4.96,-0.06975647374412527,-0.9975640502598242
2022-06-26,5.574833333333333,5.574833333333333,False,0,2022,6,Summer,15.8,56.0,6.6,0.1,25.6,186.0,1006.9,20.83,47.0,63.0,4.86,-0.1045284632676535,-0.9945218953682733
2022-06-27,4.19925,4.19925,False,0,2022,6,Summer,13.9,70.0,8.1,5.9,15.1,222.0,1012.8,14.34,72.0,35.6,2.83,-0.6691306063588582,-0.7431448254773942
2022-06-28,5.463791666666666,5.463791666666666,False,0,2022,6,Summer,15.0,68.0,9.0,2.9,21.5,176.0,1013.5,11.27,94.0,56.9,3.0,0.06975647374412552,-0.9975640502598242
2022-06-29,4.848708333333334,4.848708333333334,False,0,2022,6,Summer,16.3,75.0,11.5,4.5,15.0,182.0,1009.4,19.62,92.0,41.0,3.53,-0.0348994967025009,-0.9993908270190958
2022-06-30,4.0183333333333335,4.0183333333333335,False,0,2022,6,Summer,15.0,78.0,10.7,2.5,6.3,218.0,1010.2,22.29,81.0,28.1,3.56,-0.6156614753256582,-0.788010753606722
2022-07-01,5.652541666666667,5.652541666666667,False,0,2022,7,Summer,14.3,79.0,10.5,11.2,10.6,227.0,1013.6,14.76,95.0,34.9,2.72,-0.7313537016191705,-0.6819983600624986
2022-07-02,4.002583333333333,4.002583333333333,False,0,2022,7,Summer,15.0,72.0,9.8,12.0,15.7,224.0,1014.6,19.43,63.0,42.8,3.45,-0.6946583704589974,-0.7193398003386511
2022-07-03,3.6360833333333336,3.6360833333333336,False,0,2022,7,Summer,13.4,80.0,9.9,2.6,12.0,262.0,1018.5,15.4,67.0,38.5,2.46,-0.9902680687415703,-0.13917310096006583
2022-07-04,3.984,3.984,False,0,2022,7,Summer,14.4,72.0,9.3,3.1,18.8,266.0,1020.3,16.1,98.0,54.4,2.99,-0.9975640502598242,-0.06975647374412558
2022-07-05,4.431958333333333,4.431958333333333,False,0,2022,7,Summer,15.0,72.0,9.8,1.0,15.4,289.0,1024.7,17.68,78.0,43.2,3.21,-0.945518575599317,0.3255681544571563
2022-07-06,4.552791666666667,4.552791666666667,False,0,2022,7,Summer,16.2,82.0,13.2,2.1,19.6,274.0,1026.0,7.07,100.0,52.6,1.81,-0.9975640502598243,0.06975647374412522
2022-07-07,4.073291666666667,4.073291666666667,False,0,2022,7,Summer,16.6,74.0,12.0,0.0,14.1,302.0,1029.6,18.5,100.0,41.0,3.42,-0.8480480961564262,0.5299192642332047
2022-07-08,5.324333333333334,5.324333333333334,False,0,2022,7,Summer,17.2,79.0,13.3,0.2,12.0,287.0,1032.8,18.22,89.0,38.2,3.19,-0.9563047559630354,0.2923717047227367
2022-07-09,4.053625,4.053625,False,0,2022,7,Summer,16.9,73.0,11.9,0.1,12.5,297.0,1031.5,25.37,57.0,34.9,4.17,-0.891006524188368,0.45399049973954664
